1e-13 0
1.1199452371519649e-13 0
1.2542773342193762e-13 0
1.4047219265266534e-13 0
1.5732116311364644e-13 0
1.761910873323357e-13 0
1.9732436908647526e-13 0
2.209924873324153e-13 0
2.4749948363430445e-13 0
2.771858678938111e-13 0
3.1043299255350746e-13 0
3.476679514651335e-13 0
3.8936906635375677e-13 0
4.360720313571973e-13 0
4.883767945736774e-13 0
5.469552650183336e-13 0
6.125599439924734e-13 0
6.860335917444478e-13 0
7.683200536004499e-13 0
8.604763846381697e-13 0
9.636864286572604e-13 0
1.07927602588269e-12 0
1.2087300447596194e-12 0
1.3537114566310172e-12 0
1.5160826983319625e-12 0
1.6979295971253805e-12 0
1.9015881653199245e-12 0
2.1296746087746015e-12 0
2.3851189347805892e-12 0
2.6712025910485e-12 0
2.991600619312755e-12 0
3.3504288650602024e-12 0
3.752296849840637e-12 0
4.202366985359343e-12 0
4.706420890017876e-12 0
5.2709336598080325e-12 0
5.903157047646005e-12 0
6.611212619671198e-12 0
7.404196085199754e-12 0
8.292294140558687e-12 0
9.286915327781849e-12 0
1.0400836589182903e-11 0
1.164836740045128e-11 0
1.3045533590731625e-11 0
1.4610283211045915e-11 0
1.6362717095652187e-11 0
1.8325347078140775e-11 0
2.0523385179320436e-11 0
2.2985067481815244e-11 0
2.574201685187549e-11 0
2.8829649167943572e-11 0
3.2287628274400644e-11 0
3.6160375504848113e-11 0
4.049764032028122e-11 0
4.535513939259252e-11 0
5.079527234309745e-11 0
5.688792333048915e-11 0
6.371135878544748e-11 0
7.135323282424218e-11 0
7.991171325690528e-11 0
8.94967426547246e-11 0
1.0023145067677432e-10 0
1.1225373579828549e-10 0
1.2571803675980485e-10 0
1.4079731649323968e-10 0
1.576852840103822e-10 0
1.7659888279638243e-10 0
1.9778107767416658e-10 0
2.215039759399666e-10 0
2.48072322864189e-10 0
2.77827416460973e-10 0
3.1115149181570335e-10 0
3.4847263129172557e-10 0
3.902702636929824e-10 0
4.3708132302499706e-10 0
4.89507145969927e-10 0
5.482211966808713e-10 0
6.139777181284924e-10 0
6.876214211354395e-10 0
7.700983355643009e-10 0
8.624679630538944e-10 0
9.659168874183698e-10 0
1.0817740175488585e-09 0
1.2115276586285852e-09 0
1.356844630958961e-09 0
1.5195916819977102e-09 0
1.7018594666690788e-09 0
1.905989403998018e-09 0
2.134603755069701e-09 0
2.3906393086970114e-09 0
2.6773851075234836e-09 0
2.9985246991925393e-09 0
3.3581834553432265e-09 0
3.760981566294175e-09 0
4.2120933921874974e-09 0
4.7173139330196704e-09 0
5.283133271435984e-09 0
5.916819944583809e-09 0
6.626514316022417e-09 0
7.421333147148616e-09 0
8.311486711467094e-09 0
9.308409956159459e-09 0
1.0424909395858737e-08 0
1.1675327625632784e-08 0
1.3075727566516195e-08 0
1.4644098810416496e-08 0
1.6400588715108744e-08 0
1.836776121797434e-08 0
2.0570886693214976e-08 0
2.303826657605889e-08 0
2.580159692409446e-08 0
2.889637558605444e-08 0
3.236235820855605e-08 0
3.6244068938678225e-08 0
4.059137238288023e-08 0
4.5460114169668516e-08 0
5.091283834470491e-08 0
5.701959081404031e-08 0
6.385881915653851e-08 0
7.15183803645141e-08 0
8.009666945806034e-08 0
8.970388347128993e-08 0
1.0046343704770623e-07 0
1.1251354782949509e-07 0
1.2600901200671307e-07 0
1.4112319283514335e-07 0
1.580502476673971e-07 0
1.770076221057902e-07 0
1.98238843316975e-07 0
2.220166483913612e-07 0
2.4864648793434797e-07 0
2.784704498966365e-07 0
3.118716540493036e-07 0
3.4927917355522356e-07 0
3.9117354685954794e-07 0
4.380929507051926e-07 0
4.90640113572131e-07 0
5.494900583508084e-07 0
6.153987737123443e-07 0
6.892129255683013e-07 0
7.718807333737923e-07 0
8.644641509913462e-07 0
9.68152508591375e-07 0
1.0842777908336397e-06 0
1.2143317475937915e-06 0
1.3599850570400918e-06 0
1.5231087872298971e-06 0
1.7057984319224288e-06 0
1.9104008293728185e-06 0
2.139544309907256e-06 0
2.3961724595562234e-06 0
2.6835819334747074e-06 0
3.0054648049020656e-06 0
3.365955993677928e-06 0
3.7696863835827124e-06 0
4.221842310850083e-06 0
4.728232188043205e-06 0
5.295361119147612e-06 0
5.930514464389066e-06 0
6.641851428253384e-06 0
7.438509872943369e-06 0
8.33072370371081e-06 0
9.329954333999917e-06 0
1.044903791920854e-05 0
1.170235025043793e-05 0
1.3105991426462065e-05 0
1.4677992676220675e-05 0
1.6438547988684836e-05 0
1.8410273525621594e-05 0
2.06184981496849e-05 0
2.3091588799966208e-05 0
2.586131489479381e-05 0
2.8963256442911614e-05 0
3.2437261105649825e-05 0
3.632795608152734e-05 0
4.068532138897231e-05 0
4.556533191157669e-05 0
5.103067645361875e-05 0
5.715156304287324e-05 0
6.400662082565641e-05 0
7.168391013988566e-05 0
8.028205374159471e-05 0
8.991150371667708e-05 0
0.0001006959603526637 0
0.00011277396119740925 0
0.000126300660717799 0
0.00014144982342004583 0
0.0001584160560352668 0
0.00017741730744509583 0
0.00019869766846146173 0
0.00022253050742661423 0
0.0002492219819134476 0
0.0002791149716375388 0
0.0003125934831032673 0
0.0003500875825662489 0
0.0003920789206811157 0
0.00043910691980450034 0
0.00049177570343552 0
0.0005507618568096678 0
0.0006168231183389625 0
0.0006908081135489438 0
0.0007736672565550766 0
0.0008664649591192852 0
0.0009703933041247155 0
0.0010867873591186377 0
0.0012171423266418805 0
0.0013631327516586407 0
0.0015266340328259468 0
0.0017097465139375156 0
0.001914822465021504 0
0.002144496299692418 0
0.0024017184169305462 0
0.0026897931020215225 0
0.003012420973533226 0
0.003373746521605221 0
0.0037784113482297764 0
0.00423161379345089 0
0.004739175713441883 0
0.0053076172682955235 0
0.005944240680253093 0
0.006657224038334408 0
0.007455726354386221 0
0.008350005220103231 0
0.009351548576448696 0
0.010473222288188954 0
0.011729435419291024 0
0.013136325332316595 0
0.014711964989606674 0
0.016476595119256518 0
0.018452884228292648 0
0.020666219803192963 0
0.023145034438521672 0
0.02592117108314055 0
0.029030292095964614 0
0.0325123373660059 0
0.03641203738173617 0
0.040779487840674894 0
0.045670793180660314 0
0.05114878729963317 0
0.05728384072232308 0
0.06415476458273776 0
0.07184982303504273 0
0.08046786709830764 0
0.0901196045005273 0
0.10092902183438433 0
0.11303497729382588 0
0.12659298445180078 0
0.14177720999364704 0
0.1587827110690796 0
