# [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
-10.0 0.0 6.647460359943125e-08
-9.899497487437186 0.0 1.3291034939300062e-07
-9.798994974874372 0.0 2.6307289680005397e-07
-9.698492462311558 0.0 5.154709992183371e-07
-9.597989949748744 0.0 9.998890604379085e-07
-9.49748743718593 0.0 1.9200641077077307e-06
-9.396984924623116 0.0 3.6500191757937728e-06
-9.296482412060302 0.0 6.868983160046582e-06
-9.195979899497488 0.0 1.2796957937766251e-05
-9.095477386934673 0.0 2.360139306212261e-05
-8.99497487437186 0.0 4.3090897516862015e-05
-8.894472361809045 0.001 7.788438782796447e-05
-8.793969849246231 0.001 0.0001393580861819288
-8.693467336683417 0.001 0.00024684872479419084
-8.592964824120603 0.002 0.00043285906525802886
-8.492462311557789 0.003 0.0007514136590724974
-8.391959798994975 0.004 0.0012913042746198755
-8.291457286432161 0.004 0.0021968228014479507
-8.190954773869347 0.007 0.0036998013319688994
-8.090452261306533 0.009 0.0061684879648638
-7.989949748743719 0.014 0.01018112995021525
-7.889447236180905 0.035 0.016635282645838245
-7.788944723618091 0.055 0.02690799469351468
-7.688442211055277 0.094 0.043087314821610434
-7.5879396984924625 0.112 0.068302165939782
-7.4874371859296485 0.179 0.10718560725098136
-7.386934673366834 0.265 0.16651579001769612
-7.28643216080402 0.387 0.2560892368219658
-7.185929648241206 0.556 0.38989187535198866
-7.085427135678392 0.837 0.5876435885954212
-6.984924623115578 1.295 0.8768004780002059
-6.884422110552764 1.84 1.2951036099828617
-6.78391959798995 2.7 1.8937611886371553
-6.683417085427136 3.868 2.7413398081821416
-6.582914572864322 5.264 3.9284162442865256
-6.482412060301508 7.26 5.573000597064448
-6.381909547738694 10.046 7.826681268729985
-6.28140703517588 13.723 10.881359906456112
-6.180904522613066 18.572 14.976339329081378
-6.080402010050252 25.124 20.40540124353951
