#m=1.9881558910009416+/--0.0169547444572938
b=0.002017791530653603+\-0.011446172034433903
0.0 0.0 0.0 0.01 0.0400020001500125
0.1 0.1976343294814323 0.07648262238997461 0.01 0.0400020001500125
0.2 0.39587499250700725 0.30585812923148153 0.01 0.0400020001500125
0.30000000000000004 0.5990543772925068 0.724457703920902 0.01 0.0400020001500125
0.4 0.8010386401985106 1.3265748544379277 0.01 0.0400020001500125
0.5 1.0126597940399904 2.1357780367092722 0.01 0.0400020001500125
0.6000000000000001 1.2161377478339006 3.1877805074161842 0.01 0.0400020001500125
0.7000000000000001 1.4205012688301928 4.29625550134434 0.01 0.0400020001500125
0.8 1.6062140785615537 5.440954866051908 0.01 0.0400020001500125
0.9 1.800042149086215 6.738570303664 0.01 0.0400020001500125
1.0 2.007789386745244 8.451473958348851 0.01 0.0400020001500125
1.1 2.2092010913179965 10.05806017537543 0.01 0.0400020001500125
1.2000000000000002 2.403406011238799 11.8599540519151 0.01 0.0400020001500125
1.3 2.587718769663299 13.65336849044186 0.01 0.0400020001500125
1.4000000000000001 2.7840696139789225 15.781688358808928 0.01 0.0400020001500125
1.5 2.9859600414438874 18.33589727753287 0.01 0.0400020001500125
1.6 3.172625215031886 20.627900088961933 0.01 0.0400020001500125
1.7000000000000002 3.3648108583853062 23.511008836332586 0.01 0.0400020001500125
1.8 3.5631705808363745 26.617790311922484 0.01 0.0400020001500125
1.9000000000000001 3.783876181428936 30.06977187622722 0.01 0.0400020001500125
2.0 3.9827361844890388 33.013468441035975 0.01 0.0400020001500125
2.1 4.176680762333203 35.71541940186354 0.01 0.0400020001500125
2.2 4.375276513776361 39.0947727520936 0.01 0.0400020001500125
2.3000000000000003 4.558876403499973 41.8590712414743 0.01 0.0400020001500125
2.4000000000000004 4.743328005601751 45.71190305780925 0.01 0.0400020001500125
2.5 4.921408231917092 48.84556030430309 0.01 0.0400020001500125
2.6 5.110721505141706 53.244044713451736 0.01 0.0400020001500125
2.7 5.306200626113161 57.65122367189866 0.01 0.0400020001500125
2.8000000000000003 5.46570320832498 60.93746089710103 0.01 0.0400020001500125
2.9000000000000004 5.668540214525854 66.11638168359802 0.01 0.0400020001500125
3.0 5.872577452490832 70.75525934308048 0.01 0.0400020001500125
3.1 6.073255515915104 75.53496297908718 0.01 0.0400020001500125
3.2 6.291947169177255 81.02598649520013 0.01 0.0400020001500125
3.3000000000000003 6.485057179984086 86.69974954700986 0.01 0.0400020001500125
3.4000000000000004 6.744727477534287 93.89475692943643 0.01 0.0400020001500125
3.5 6.941942327318427 100.23673779935322 0.01 0.0400020001500125
3.6 7.170037063427974 106.31380195942913 0.01 0.0400020001500125
3.7 7.382066146958697 113.57634336758356 0.01 0.0400020001500125
3.8000000000000003 7.580967814179424 120.78297440784323 0.01 0.0400020001500125
3.9000000000000004 7.712645095308691 125.52238854708132 0.01 0.0400020001500125
4.0 7.919210529029066 133.00577642610142 0.01 0.0400020001500125
4.1000000000000005 8.113652181117324 138.39973390600906 0.01 0.0400020001500125
4.2 8.3230984360755 145.46180449259424 0.01 0.0400020001500125
4.3 8.50920882180946 151.0841820415797 0.01 0.0400020001500125
4.4 8.704073315978592 158.67960087224003 0.01 0.0400020001500125
4.5 8.896384859846687 165.88784564729883 0.01 0.0400020001500125
4.6000000000000005 9.125825866889347 176.3630376860706 0.01 0.0400020001500125
4.7 9.352817996277384 184.77762473642534 0.01 0.0400020001500125
4.800000000000001 9.569324667240943 194.69378208283743 0.01 0.0400020001500125
4.9 9.766348456001664 203.85234217820772 0.01 0.0400020001500125
5.0 9.983233752402594 212.84716160358576 0.01 0.0400020001500125
5.1000000000000005 10.174727162141984 220.01980482918862 0.01 0.0400020001500125
5.2 10.378692378083471 230.8934683467064 0.01 0.0400020001500125
5.300000000000001 10.542264482342091 239.94485106948946 0.01 0.0400020001500125
5.4 10.729272631026635 247.26840706854426 0.01 0.0400020001500125
5.5 10.873229059880167 255.34533627992687 0.01 0.0400020001500125
5.6000000000000005 11.054315494452247 265.0882376285661 0.01 0.0400020001500125
5.7 11.249098915096393 272.12081846403373 0.01 0.0400020001500125
5.800000000000001 11.499552740861791 281.183996836299 0.01 0.0400020001500125
5.9 11.652998979512171 289.3323470280817 0.01 0.0400020001500125
6.0 11.836430113338283 300.4926592412408 0.01 0.0400020001500125
6.1000000000000005 12.001515750325298 308.9819965362934 0.01 0.0400020001500125
6.2 12.192062665133534 316.17775556892724 0.01 0.0400020001500125
6.300000000000001 12.445051279648384 327.27440242005645 0.01 0.0400020001500125
6.4 12.614700688079667 333.388788871422 0.01 0.0400020001500125
6.5 12.85393033616813 345.69902451439816 0.01 0.0400020001500125
6.6000000000000005 13.121726010594516 358.42062929279643 0.01 0.0400020001500125
6.7 13.324128116229561 367.9627470234598 0.01 0.0400020001500125
6.800000000000001 13.55318591307756 375.31476652456627 0.01 0.0400020001500125
6.9 13.78643079453345 383.53954687743516 0.01 0.0400020001500125
7.0 14.015095438801785 395.4136049483855 0.01 0.0400020001500125
7.1000000000000005 14.212669732380757 407.9149732121855 0.01 0.0400020001500125
7.2 14.40321379841967 416.1956159227152 0.01 0.0400020001500125
7.300000000000001 14.58613617681108 430.0847243752732 0.01 0.0400020001500125
7.4 14.728709744667201 443.3480926584375 0.01 0.0400020001500125
7.5 14.884646187569306 454.22225145531297 0.01 0.0400020001500125
7.6000000000000005 15.060824521441269 461.97046616917606 0.01 0.0400020001500125
7.7 15.233222132572317 474.8678173337342 0.01 0.0400020001500125
