# particles: 100, steps: 100000, bins: 150, k=1/150, 0.6666666666666667%
-7.052031129861188 1.96
-6.957835922789286 1.55
-6.863640715717383 1.85
-6.769445508645482 3.06
-6.67525030157358 3.81
-6.5810550945016795 5.86
-6.486859887429777 7.68
-6.392664680357875 10.72
-6.298469473285974 14.3
-6.204274266214071 19.02
-6.110079059142168 24.49
-6.015883852070267 32.54
-5.9216886449983654 40.94
-5.827493437926463 53.06
-5.733298230854562 66.68
-5.639103023782659 83.48
-5.544907816710758 104.86
-5.450712609638855 128.68
-5.356517402566953 156.62
-5.2623221954950505 189.01
-5.16812698842315 226.64
-5.073931781351248 272.51
-4.979736574279346 317.93
-4.885541367207445 377.78
-4.791346160135542 441.76
-4.69715095306364 507.16
-4.602955745991738 585.46
-4.508760538919837 666.38
-4.414565331847935 750.65
-4.320370124776033 843.16
-4.226174917704131 938.43
-4.131979710632229 1033.35
-4.037784503560327 1128.99
-3.9435892964884247 1222.86
-3.8493940894165233 1317.38
-3.7551988823446214 1409.7
-3.66100367527272 1494.53
-3.566808468200817 1564.92
-3.4726132611289167 1626.46
-3.378418054057014 1680.67
-3.2842228469851125 1730.08
-3.1900276399132106 1755.22
-3.0958324328413096 1775.31
-3.0016372257694064 1771.11
-2.907442018697505 1761.02
-2.813246811625603 1726.76
-2.7190516045537008 1693.89
-2.6248563974817993 1640.88
-2.530661190409897 1570.6
-2.4364659833379956 1492.92
-2.342270776266093 1416.35
-2.2480755691941914 1330.61
-2.1538803621222895 1240.1
-2.0596851550503876 1143.28
-1.9654899479784853 1052.4
-1.8712947409065837 944.76
-1.7770995338346816 861.15
-1.68290432676278 768.13
-1.5887091196908782 677.19
-1.4945139126189764 598.45
-1.4003187055470745 522.69
-1.3061234984751724 459.45
-1.2119282914032707 388.19
-1.1177330843313689 333.94
-1.023537877259467 281.53
-0.929342670187565 237.1
-0.8351474631156631 195.19
-0.7409522560437611 164.73
-0.6467570489718593 136.12
-0.5525618418999574 114.61
-0.4583666348280555 96.06
-0.36417142775615363 82.85
-0.26997622068425164 73.69
-0.17578101361234977 65.84
-0.08158580654044792 63.71
0.01260940053145398 61.81
0.10680460760335589 65.72
0.20099981467525777 72.82
0.2951950217471596 83.81
0.3893902288190617 98.3
0.4835854358909634 120.32
0.5777806429628652 143.66
0.6719758500347673 173.75
0.7661710571066692 206.52
0.8603662641785711 249.72
0.9545614712504731 297.03
1.0487566783223747 348.47
1.1429518853942766 407.86
1.2371470924661787 478.07
1.3313422995380804 550.42
1.4255375066099822 629.76
1.5197327136818841 709.94
1.6139279207537862 799.4
1.7081231278256879 893.15
1.8023183348975897 988.85
1.896513541969492 1088.11
1.9907087490413937 1186.1
2.0849039561132954 1281.78
2.1790991631851973 1379.33
2.273294370257099 1471.85
2.3674895773290014 1548.96
2.4616847844009033 1622.81
2.555879991472805 1683.83
2.650075198544707 1730.7
2.7442704056166094 1784.8
2.8384656126885104 1805.62
2.9326608197604123 1810.05
3.0268560268323146 1810.85
3.1210512339042156 1783.58
3.215246440976118 1756.77
3.30944164804802 1712.0
3.403636855119922 1647.33
3.497832062191824 1580.13
3.5920272692637254 1493.16
3.686222476335629 1410.65
3.780417683407529 1322.79
3.8746128904794315 1225.49
3.9688080975513333 1123.49
4.063003304623235 1028.54
4.157198511695137 927.81
4.251393718767039 832.05
4.34558892583894 743.83
4.439784132910843 652.45
4.533979339982745 571.88
4.6281745470546465 496.62
4.722369754126549 430.08
4.81656496119845 368.96
4.910760168270354 309.6
5.004955375342254 264.35
5.099150582414157 218.2
5.193345789486058 179.62
5.28754099655796 148.41
5.3817362036298615 119.88
5.475931410701763 97.7
5.570126617773667 78.38
5.664321824845567 62.57
5.75851703191747 48.65
5.852712238989372 39.03
5.946907446061274 29.99
6.041102653133175 22.51
6.135297860205076 17.45
6.229493067276979 13.54
6.323688274348879 10.37
6.417883481420782 7.4
6.512078688492685 5.18
6.606273895564587 3.72
6.700469102636488 2.79
6.7946643097083905 2.12
6.8888595167802915 1.17
