# Harmonic potential, 500000 particles, dt = 0.1, max_t = 50
# ks = [0.5, 0.7, 0.9, 1.0, 2.0, 3.0], bs = [0.1, 0.3, 0.5, 0.7, 1.0, 1.5]
0.0 2.0 2.0 2.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0
0.1 1.990441331314061 1.959425216863433 1.9095239625354663 1.8597332845379495 1.600118555793259 1.100569876170651 0.4471564254010989 0.4475794438055986 0.4468217034272841 0.4462907226636833 0.446359545575816 0.4473936673558544
0.2 1.981998153213488 1.9187232360530913 1.823359702060173 1.7296753324545409 1.2798377015281541 0.6044493407449963 0.6317936652459806 0.6256332626642208 0.6178722388064432 0.6101132017276559 0.5728739070306939 0.5095451839817462
0.30000000000000004 1.9718786552576364 1.8782212956049116 1.7424479114448477 1.6093492339243551 1.0238619144882908 0.3333532256723277 0.7711743124670913 0.7584227166115469 0.741046405001542 0.7216988106037225 0.6397182612583898 0.5278570584906155
0.4 1.9611882475383147 1.8388612151075467 1.6642937507271807 1.496768414597237 0.8191508064384584 0.18486380746756712 0.8881439556719769 0.8677475891495954 0.8362226772245362 0.8056310961020647 0.6797111326725197 0.5333846233544287
0.5 1.9503765980582608 1.800106793956946 1.5897100833574327 1.3930190752641318 0.6553009704579704 0.10191235123522363 0.989649692358048 0.9595887209524944 0.9147251960539137 0.8726258603391154 0.704743387661641 0.5353614765080142
0.6000000000000001 1.9401898504049924 1.7617111526513378 1.5190095779997648 1.2955575225418063 0.5241477803094756 0.05555242990923024 1.0818983796984512 1.0402437454229783 0.9811814771507432 0.9270364281824142 0.7195114824627498 0.5353638338424568
0.7000000000000001 1.9306175677430883 1.7239233433399146 1.450243537770555 1.2040131617332777 0.41985522542446746 0.03084281024531642 1.1662229688548404 1.1130987989942107 1.0385135539125845 0.9709866178857524 0.7289171802180765 0.5352211429655488
0.8 1.9205457349435189 1.6878440749320784 1.385315291608707 1.1207032538859678 0.33661867369492604 0.017657393328570824 1.2433269185692386 1.178027446036396 1.0879153228637906 1.0079288419378745 0.7348683936075672 0.5358470660153054
0.9 1.9105900578482011 1.6525569389052193 1.3237427892659448 1.0429456831468942 0.26928436972382847 0.00906006640960847 1.3159038560903953 1.2376175477348483 1.131178609217494 1.0385938504879002 0.7385433662599808 0.5360071990776295
1.0 1.9010181907154062 1.6177394379803776 1.2654576266153525 0.9699235926642938 0.21543944636888498 0.004909303541706687 1.3830236407474277 1.29141198743571 1.1689941270449073 1.0636678191407385 0.7403348249027685 0.5357483990332432
1.1 1.891714117776585 1.5832603379553158 1.2081317462944803 0.9021451238913604 0.17303720311458048 0.0031438261748860325 1.4479414077088664 1.3409908269059085 1.2035282136785515 1.0858749178283016 0.742462750126941 0.5356013552121451
