0.0 1.1422347e-316 0
-4.0759089110134195 1.9753952586035235 0
-4.486191245454804 0.8430781017002504 0
-3.590255643515067 2.1988283035148144 0
-5.409007604792823 1.1838897797268828 7
-4.538255790150236 1.3429876769772453 0
-5.174487952275543 0.7117561925176354 7
-3.9336212130903982 1.1162590914485087 0
-5.3197072044195 1.5670213633676213 0
-3.678883563711442 0.4270310296040576 0
-5.209612204717658 2.2434510128651457 0
-4.8044777084071315 2.1874830421463436 0
-3.953846920967141 1.8057763008231353 0
-3.710319676917373 1.2327201601293596 0
-4.001426203589469 2.1078742061522395 0
-4.708534235146112 1.4886631756987547 0
-5.260851304974745 2.328524223551752 0
-4.9489226845840815 0.7942340408441346 0
-3.8753274557268553 1.5369318930447793 0
-5.088515925573093 1.7435672438956127 0
-5.363858998714855 2.2687455527826774 0
-3.7723994497382507 2.1266678481193537 0
-4.443663606624232 1.0458406929451742 0
-4.37008330701336 1.5313159673092323 0
-4.369140149796161 1.8528999607422927 0
-4.230601831097534 1.874386112824286 0
-4.038275092072329 0.9000301967549553 0
-4.584412790301575 1.3537849603527419 0
-3.5881541640253145 1.5812498248363325 0
-4.025324776986048 1.0235667452463038 0
-4.444743108986144 1.9872321532950195 0
3.96091415448973 7.209704661595026 2
4.2539453669343725 7.573354122749212 2
3.7364089083847625 8.66593459313951 10
2.6879202447618225 8.045442842478707 16
3.9024982991534527 7.203776401499423 2
4.165654113616461 8.070907169692072 2
2.7214644417277993 8.04712261579703 16
4.199558661142303 7.904530465737134 2
3.027078490946231 7.37904770863107 16
2.4340342035433276 7.170631148470049 16
2.4276332348109033 8.167422800361237 16
2.8343293326141037 9.04080969599557 6
3.143462690821798 7.363862545249024 6
3.5830764398226997 7.262436069898531 2
3.393320339710341 8.629031611500281 10
3.566070867005606 9.045635985146983 10
3.953619354927455 8.763344603158876 2
4.00059536841769 7.976220074847102 2
3.662987324278718 8.003500649307837 2
2.5293813824249725 8.961880779455166 16
3.6524494324026824 7.364946253062602 2
4.158778928777956 8.930744380118034 2
3.098918109206532 7.573815458855257 6
3.754789492632914 7.459362459705324 2
3.4349105533545363 8.241142833056932 10
3.6543424209888578 9.064750983972594 10
3.669013204996247 8.139585940020279 10
2.667904686796434 8.296636482256883 16
3.543865393951902 8.30921125473365 10
3.7037301567240117 8.870081953333699 10
4.87773638508776 -2.9564051345397626 0
4.8851136738601575 -3.2985137872017143 0
4.301929684981068 -3.2786001251349353 0
3.5369039336337953 -3.502393409712118 0
2.942431202364234 -3.9589265620760385 0
4.85733625532511 -4.361760362038469 0
4.428942251443585 -3.322216399260004 0
3.1327936852387603 -4.032701471328875 0
4.1067756526220105 -3.8234085082951923 0
4.50317551837896 -3.269177526357452 0
3.759768882167796 -3.773631733085681 0
3.816808998329731 -3.9838993926869835 0
3.932599375325301 -2.955633415169561 0
