1.50 274.43 12.48
1.51 362.99 49.49
1.52 328.62 38.69
1.53 322.81 36.29
1.54 342.63 30.85
1.55 352.90 11.16
1.56 359.43 28.80
1.57 368.47 32.32
1.58 363.08 29.49
1.59 336.95 20.77
1.60 392.17 23.36
1.61 404.15 28.14
1.62 344.18 24.01
1.63 348.76 18.06
1.64 393.96 40.17
1.65 402.48 12.40
1.66 449.95 25.47
1.67 413.66 34.09
1.68 467.27 31.98
1.69 443.09 47.90
1.70 412.71 40.35
1.71 445.31 25.60
1.72 422.66 16.39
1.73 454.07 50.09
1.74 522.05 37.79
1.75 447.87 25.13
1.76 489.12 41.48
1.77 563.59 61.40
1.78 486.40 37.87
1.79 463.50 33.14
1.80 521.88 54.37
1.81 449.48 26.88
1.82 509.08 21.22
1.83 533.06 53.90
1.84 537.34 44.72
1.85 561.03 37.05
1.86 544.92 34.19
1.87 606.53 28.74
1.88 609.97 48.99
1.89 677.79 66.09
1.90 538.43 37.20
1.91 683.78 69.10
1.92 614.51 39.03
1.93 692.69 62.69
1.94 725.76 70.90
1.95 650.37 54.21
1.96 756.58 77.91
1.97 660.79 35.98
1.98 725.78 39.01
1.99 831.21 70.34
2.00 679.81 44.08
2.01 800.79 68.58
2.02 688.90 24.83
2.03 760.58 21.62
2.04 857.20 42.77
2.05 834.70 72.06
2.06 853.19 72.87
2.07 840.17 44.57
2.08 840.93 77.37
2.09 895.07 40.72
2.10 946.84 72.94
2.11 810.32 30.97
2.12 774.04 62.18
2.13 1016.12 97.23
2.14 1000.21 76.37
2.15 970.59 56.67
2.16 994.11 66.49
2.17 1000.94 39.33
2.18 1034.44 73.26
2.19 1008.63 45.05
2.20 978.54 54.28
2.21 902.62 48.08
2.22 1104.78 64.63
2.23 1056.73 96.77
2.24 1187.32 77.13
2.25 1203.71 45.95
2.26 1203.18 99.89
2.27 1404.43 87.53
2.28 1321.35 71.66
2.29 1144.96 86.48
2.30 1302.65 80.26
2.31 1484.30 103.67
2.32 1295.50 74.03
2.33 1457.87 132.65
2.34 1511.61 90.47
2.35 1381.02 65.09
2.36 1542.80 77.21
2.37 1503.94 60.95
2.38 1431.38 96.13
2.39 1567.77 101.58
2.40 1938.83 130.41
2.41 1647.03 90.69
2.42 1580.65 71.97
2.43 1780.69 125.89
2.44 1951.38 124.05
2.45 1926.02 79.77
2.46 1744.57 68.44
2.47 2083.05 152.87
2.48 1734.53 81.95
2.49 2028.18 88.56
2.50 1971.42 105.17
2.51 2282.17 126.31
2.52 2040.12 92.08
2.53 2166.85 116.24
2.54 2118.33 117.66
2.55 2134.25 62.73
2.56 2150.12 57.01
2.57 2223.04 83.07
2.58 1980.97 68.93
2.59 2533.57 125.68
2.60 2671.04 117.26
2.61 2685.43 163.08
2.62 2865.12 180.83
2.63 3063.88 165.84
2.64 2763.00 129.83
2.65 2795.84 114.59
2.66 3066.31 151.11
2.67 2700.38 64.38
2.68 3081.34 163.38
2.69 2783.07 96.31
2.70 3396.02 198.43
2.71 3208.60 173.12
2.72 3686.33 146.55
2.73 3241.60 166.64
2.74 3342.28 129.63
2.75 3969.44 164.08
2.76 3204.92 99.09
2.77 3854.00 156.48
2.78 3600.93 169.29
2.79 3804.84 139.96
2.80 3577.09 124.31
2.81 4150.31 187.31
2.82 4199.61 153.15
2.83 4256.83 153.54
2.84 4782.41 248.47
2.85 4971.40 233.50
2.86 4613.00 129.66
2.87 5173.30 189.71
2.88 4904.49 227.27
2.89 5230.37 201.15
